customer_id,product_category,coupon_type,region,order_date,order_amount,discount_amount,final_amount,year,month,units_sold,customer_income,coupon_used,discount_percentage,savings_per_unit,sales_category,month_name
4829,Home & Kitchen,Free Shipping,East,2022-11-06,19784,4322,15462,2022,11,3,43236,1,21.85,1440.67,High,November
3676,Toys,Free Shipping,North,2024-06-06,14035,1669,12366,2024,6,5,80747,1,11.89,333.8,Medium,June
2627,Books,Free Shipping,South,2024-01-17,3924,2428,1496,2024,1,6,62058,1,61.88,404.67,Low,January
4472,Home & Kitchen,Buy1Get1,South,2022-06-16,11520,2440,9080,2022,6,1,147874,1,21.18,2440.0,Medium,June
1027,Beauty,Free Shipping,Central,2024-01-19,4893,1144,3749,2024,1,4,144624,1,23.38,286.0,Low,January
3984,Home & Kitchen,Percentage,East,2022-01-07,15833,548,15285,2022,1,3,127576,1,3.46,182.67,High,January
2985,Home & Kitchen,Buy1Get1,East,2024-04-01,12910,1291,11619,2024,4,5,38226,0,10.0,258.2,Medium,April
2560,Beauty,Free Shipping,South,2022-02-12,18448,1439,17009,2022,2,2,112651,1,7.8,719.5,High,February
1057,Toys,Buy1Get1,North,2024-02-27,16524,4193,12331,2024,2,9,59740,1,25.38,465.89,Medium,February
2521,Beauty,Buy1Get1,Central,2022-12-06,17271,1755,15516,2022,12,7,71386,0,10.16,250.71,High,December
1296,Clothing,Buy1Get1,West,2022-06-02,12319,4156,8163,2022,6,4,141168,1,33.74,1039.0,Medium,June
3181,Groceries,Flat,South,2022-02-12,6607,4405,2202,2022,2,5,145319,1,66.67,881.0,Low,February
4402,Electronics,Free Shipping,South,2023-12-26,4442,1168,3274,2023,12,4,53099,1,26.29,292.0,Low,December
3296,Beauty,Flat,Central,2022-07-20,11899,1543,10356,2022,7,9,151010,1,12.97,171.44,Medium,July
4068,Beauty,Percentage,North,2024-06-13,10451,2781,7670,2024,6,7,146856,1,26.61,397.29,Medium,June
3597,Home & Kitchen,Percentage,East,2023-10-29,6398,730,5668,2023,10,3,45005,1,11.41,243.33,Medium,October
1901,Clothing,Flat,South,2024-01-02,16539,980,15559,2024,1,3,65025,1,5.93,326.67,High,January
2964,Books,Free Shipping,Central,2023-10-27,13633,4938,8695,2023,10,5,133602,1,36.22,987.6,Medium,October
2098,Books,Buy1Get1,Central,2023-07-02,10601,3729,6872,2023,7,2,149681,1,35.18,1864.5,Medium,July
2677,Home & Kitchen,Percentage,Central,2022-08-14,1817,24,1793,2022,8,3,65849,1,1.32,8.0,Low,August
3881,Toys,Percentage,East,2024-04-13,6280,4939,1341,2024,4,4,27232,1,78.65,1234.75,Low,April
2191,Beauty,Percentage,South,2023-09-25,12434,137,12297,2023,9,6,78949,1,1.1,22.83,Medium,September
1770,Beauty,Free Shipping,Central,2023-06-05,14070,2811,11259,2023,6,4,124839,1,19.98,702.75,Medium,June
2526,Home & Kitchen,Flat,East,2022-12-05,2099,4776,0,2022,12,9,43858,1,227.54,530.67,,December
4956,Beauty,Flat,North,2022-12-01,15338,1586,13752,2022,12,2,175771,1,10.34,793.0,Medium,December
2378,Toys,Free Shipping,West,2022-06-30,2234,4782,0,2022,6,5,189816,1,214.06,956.4,,June
2248,Groceries,Percentage,South,2023-06-17,11963,3392,8571,2023,6,1,38579,1,28.35,3392.0,Medium,June
4735,Electronics,Free Shipping,East,2022-09-29,14183,3349,10834,2022,9,9,180054,1,23.61,372.11,Medium,September
2554,Electronics,Free Shipping,West,2022-07-13,7729,2728,5001,2022,7,6,131077,1,35.3,454.67,Medium,July
1145,Electronics,Flat,West,2023-06-22,7575,1205,6370,2023,6,3,149740,1,15.91,401.67,Medium,June
2983,Groceries,Free Shipping,East,2024-03-07,17309,3366,13943,2024,3,4,142666,1,19.45,841.5,Medium,March
2264,Beauty,Free Shipping,East,2023-04-26,3703,4532,0,2023,4,7,70838,1,122.39,647.43,,April
2907,Home & Kitchen,Percentage,East,2022-04-08,11919,1167,10752,2022,4,5,130790,1,9.79,233.4,Medium,April
3940,Books,Buy1Get1,Central,2023-03-06,16063,4985,11078,2023,3,7,180943,1,31.03,712.14,Medium,March
3391,Clothing,Percentage,North,2023-05-27,8231,3086,5145,2023,5,9,39993,0,37.49,342.89,Medium,May
2772,Beauty,Flat,Central,2024-01-01,11801,635,11166,2024,1,6,93512,1,5.38,105.83,Medium,January
2058,Groceries,Buy1Get1,West,2022-11-23,18924,3140,15784,2022,11,1,174147,1,16.59,3140.0,High,November
3749,Toys,Percentage,West,2024-06-29,10875,1046,9829,2024,6,8,149687,1,9.62,130.75,Medium,June
3048,Groceries,Free Shipping,West,2024-02-24,6739,3090,3649,2024,2,7,133708,1,45.85,441.43,Low,February
3019,Books,Free Shipping,East,2024-06-23,12653,781,11872,2024,6,4,119859,1,6.17,195.25,Medium,June
1152,Electronics,Buy1Get1,South,2024-03-10,19625,2650,16975,2024,3,4,168162,1,13.5,662.5,High,March
3476,Beauty,Buy1Get1,Central,2023-08-01,18143,4386,13757,2023,8,9,74124,1,24.17,487.33,Medium,August
1507,Books,Free Shipping,South,2024-04-06,16533,2025,14508,2024,4,1,89949,1,12.25,2025.0,Medium,April
4197,Electronics,Flat,North,2023-02-20,16984,4842,12142,2023,2,3,196804,1,28.51,1614.0,Medium,February
1490,Clothing,Percentage,North,2022-04-21,4410,453,3957,2022,4,6,149807,1,10.27,75.5,Low,April
4553,Toys,Free Shipping,Central,2022-07-31,19915,4637,15278,2022,7,7,112999,1,23.28,662.43,High,July
1344,Electronics,Percentage,West,2023-11-14,5171,2936,2235,2023,11,8,98612,1,56.78,367.0,Low,November
2935,Clothing,Percentage,North,2024-04-30,17833,3982,13851,2024,4,6,194786,1,22.33,663.67,Medium,April
2761,Groceries,Percentage,South,2024-05-27,16045,2557,13488,2024,5,2,178572,1,15.94,1278.5,Medium,May
1220,Electronics,Percentage,South,2023-07-25,4426,4925,0,2023,7,9,135383,1,111.27,547.22,,July
2938,Electronics,Flat,East,2022-01-30,2154,1242,912,2022,1,5,170319,1,57.66,248.4,Low,January
2942,Home & Kitchen,Flat,West,2022-09-24,8740,4551,4189,2022,9,4,173048,1,52.07,1137.75,Low,September
1722,Toys,Flat,East,2024-06-05,10910,2284,8626,2024,6,9,80960,1,20.93,253.78,Medium,June
4096,Toys,Free Shipping,Central,2023-10-28,8505,1553,6952,2023,10,1,148124,1,18.26,1553.0,Medium,October
1527,Books,Free Shipping,North,2022-12-16,6361,4813,1548,2022,12,7,52946,1,75.66,687.57,Low,December
4253,Groceries,Free Shipping,East,2023-05-29,5661,811,4850,2023,5,10,124364,1,14.33,81.1,Low,May
2522,Home & Kitchen,Flat,East,2023-11-12,9877,3176,6701,2023,11,5,195862,1,32.16,635.2,Medium,November
3888,Books,Percentage,Central,2022-08-02,1828,1072,756,2022,8,4,173372,1,58.64,268.0,Low,August
2664,Clothing,Flat,South,2022-09-08,8180,2104,6076,2022,9,9,190183,1,25.72,233.78,Medium,September
4113,Books,Free Shipping,South,2023-06-27,4438,2574,1864,2023,6,6,147386,1,58.0,429.0,Low,June
4986,Clothing,Buy1Get1,Central,2022-11-15,14324,3623,10701,2022,11,6,158255,1,25.29,603.83,Medium,November
1480,Groceries,Free Shipping,South,2022-07-02,12075,1701,10374,2022,7,10,82101,0,14.09,170.1,Medium,July
3977,Toys,Percentage,Central,2024-06-03,19082,2327,16755,2024,6,8,104931,0,12.19,290.88,High,June
2871,Clothing,Flat,South,2022-07-08,2195,3742,0,2022,7,8,179225,1,170.48,467.75,,July
4819,Groceries,Buy1Get1,Central,2023-12-26,10501,3346,7155,2023,12,9,66931,0,31.86,371.78,Medium,December
3919,Books,Buy1Get1,South,2022-05-07,795,2056,0,2022,5,1,160610,1,258.62,2056.0,,May
2462,Clothing,Percentage,East,2024-03-14,17523,3177,14346,2024,3,1,108997,1,18.13,3177.0,Medium,March
2425,Beauty,Flat,East,2022-10-23,17883,3745,14138,2022,10,7,164341,1,20.94,535.0,Medium,October
4617,Electronics,Buy1Get1,South,2022-01-23,13578,2701,10877,2022,1,5,113387,1,19.89,540.2,Medium,January
1344,Books,Free Shipping,Central,2023-06-14,3216,1984,1232,2023,6,10,72660,1,61.69,198.4,Low,June
4964,Toys,Percentage,East,2022-03-20,9789,2479,7310,2022,3,7,82074,1,25.32,354.14,Medium,March
1044,Books,Buy1Get1,North,2023-06-30,3069,441,2628,2023,6,1,189828,1,14.37,441.0,Low,June
4717,Beauty,Percentage,South,2023-04-15,13147,978,12169,2023,4,4,36307,1,7.44,244.5,Medium,April
3068,Groceries,Flat,North,2023-09-11,15297,2066,13231,2023,9,4,152571,1,13.51,516.5,Medium,September
2657,Groceries,Flat,North,2022-11-01,9552,614,8938,2022,11,2,98781,1,6.43,307.0,Medium,November
4141,Books,Flat,West,2023-03-24,15654,2237,13417,2023,3,7,46501,1,14.29,319.57,Medium,March
2887,Beauty,Free Shipping,North,2022-07-18,6581,1368,5213,2022,7,10,167589,1,20.79,136.8,Medium,July
3920,Books,Buy1Get1,North,2022-07-10,16391,2849,13542,2022,7,5,192188,1,17.38,569.8,Medium,July
3095,Electronics,Flat,West,2022-08-20,4330,247,4083,2022,8,5,52369,1,5.7,49.4,Low,August
2514,Electronics,Free Shipping,West,2023-07-28,3117,24,3093,2023,7,1,116289,0,0.77,24.0,Low,July
3598,Home & Kitchen,Flat,West,2023-07-08,4553,171,4382,2023,7,10,187832,1,3.76,17.1,Low,July
3334,Clothing,Flat,Central,2022-01-24,10826,2288,8538,2022,1,2,98624,1,21.13,1144.0,Medium,January
2001,Home & Kitchen,Buy1Get1,West,2023-11-06,4565,4272,293,2023,11,10,104386,1,93.58,427.2,Low,November
2033,Electronics,Free Shipping,Central,2023-04-06,15402,3349,12053,2023,4,7,29588,0,21.74,478.43,Medium,April
3589,Beauty,Flat,South,2022-07-02,19702,3097,16605,2022,7,8,54811,1,15.72,387.12,High,July
3040,Clothing,Free Shipping,Central,2023-03-09,11133,2345,8788,2023,3,2,127327,1,21.06,1172.5,Medium,March
3803,Beauty,Free Shipping,South,2024-04-24,9345,3991,5354,2024,4,6,93692,1,42.71,665.17,Medium,April
1273,Home & Kitchen,Flat,West,2023-08-30,9978,1024,8954,2023,8,1,53033,1,10.26,1024.0,Medium,August
1955,Groceries,Flat,West,2022-03-24,18325,4996,13329,2022,3,3,115322,1,27.26,1665.33,Medium,March
3647,Beauty,Percentage,South,2022-04-03,16375,3680,12695,2022,4,4,71629,1,22.47,920.0,Medium,April
2779,Home & Kitchen,Buy1Get1,East,2022-10-05,2658,3538,0,2022,10,6,76562,1,133.11,589.67,,October
1380,Home & Kitchen,Flat,Central,2023-09-09,6555,1014,5541,2023,9,5,156950,1,15.47,202.8,Medium,September
2352,Home & Kitchen,Percentage,North,2022-03-26,13432,1756,11676,2022,3,1,125999,1,13.07,1756.0,Medium,March
1478,Groceries,Buy1Get1,West,2023-07-27,7263,1642,5621,2023,7,5,108328,1,22.61,328.4,Medium,July
3062,Groceries,Flat,Central,2022-07-27,3537,2647,890,2022,7,8,149473,1,74.84,330.88,Low,July
1515,Books,Free Shipping,Central,2023-11-01,6203,1973,4230,2023,11,6,105814,1,31.81,328.83,Low,November
1190,Groceries,Buy1Get1,West,2023-08-04,11224,4728,6496,2023,8,2,189293,1,42.12,2364.0,Medium,August
2191,Clothing,Free Shipping,South,2023-03-20,17373,3512,13861,2023,3,8,61651,1,20.22,439.0,Medium,March
4592,Groceries,Percentage,West,2024-02-13,6658,1945,4713,2024,2,3,136190,1,29.21,648.33,Low,February
3668,Groceries,Flat,Central,2024-05-02,8691,192,8499,2024,5,9,93080,1,2.21,21.33,Medium,May
2160,Groceries,Percentage,East,2024-01-16,17905,1212,16693,2024,1,9,98347,1,6.77,134.67,High,January
3201,Beauty,Flat,South,2023-01-05,14467,1146,13321,2023,1,3,195580,1,7.92,382.0,Medium,January
2411,Groceries,Flat,West,2023-10-13,7855,247,7608,2023,10,1,178257,1,3.14,247.0,Medium,October
4280,Clothing,Free Shipping,North,2024-03-02,2309,3663,0,2024,3,6,54197,1,158.64,610.5,,March
1271,Home & Kitchen,Percentage,West,2023-04-21,13565,2006,11559,2023,4,2,45633,1,14.79,1003.0,Medium,April
1142,Beauty,Free Shipping,Central,2023-05-19,18969,3748,15221,2023,5,1,190843,1,19.76,3748.0,High,May
4682,Electronics,Free Shipping,Central,2024-04-26,3646,1254,2392,2024,4,1,52589,1,34.39,1254.0,Low,April
2912,Groceries,Free Shipping,North,2022-08-19,15412,3786,11626,2022,8,6,52593,1,24.57,631.0,Medium,August
4891,Books,Percentage,South,2024-05-27,12599,4636,7963,2024,5,5,168541,1,36.8,927.2,Medium,May
2092,Books,Flat,Central,2022-12-26,5285,3735,1550,2022,12,6,23077,0,70.67,622.5,Low,December
3294,Home & Kitchen,Flat,South,2023-07-17,14859,4541,10318,2023,7,1,32665,0,30.56,4541.0,Medium,July
4332,Home & Kitchen,Percentage,South,2024-01-21,818,2141,0,2024,1,7,151651,1,261.74,305.86,,January
1787,Beauty,Flat,West,2022-01-19,9274,362,8912,2022,1,9,46074,1,3.9,40.22,Medium,January
3126,Books,Percentage,South,2023-11-21,1903,4486,0,2023,11,4,64621,1,235.73,1121.5,,November
2681,Electronics,Percentage,Central,2022-07-28,7953,2951,5002,2022,7,9,158543,1,37.11,327.89,Medium,July
1622,Toys,Flat,Central,2024-06-17,11187,4337,6850,2024,6,5,39238,1,38.77,867.4,Medium,June
4841,Books,Buy1Get1,East,2022-05-11,19003,4755,14248,2022,5,6,195673,1,25.02,792.5,Medium,May
4676,Books,Free Shipping,South,2024-01-13,12220,1378,10842,2024,1,7,108332,1,11.28,196.86,Medium,January
3572,Clothing,Percentage,East,2023-01-19,10427,2441,7986,2023,1,6,31967,1,23.41,406.83,Medium,January
3819,Toys,Percentage,West,2022-04-02,1617,4852,0,2022,4,1,60184,1,300.06,4852.0,,April
1937,Home & Kitchen,Buy1Get1,East,2023-06-27,6358,3194,3164,2023,6,10,31800,1,50.24,319.4,Low,June
4692,Toys,Percentage,South,2022-12-28,7348,757,6591,2022,12,3,188869,1,10.3,252.33,Medium,December
4401,Books,Percentage,Central,2024-01-31,3060,4680,0,2024,1,6,107317,1,152.94,780.0,,January
4260,Home & Kitchen,Flat,West,2022-05-04,11971,1046,10925,2022,5,5,91850,1,8.74,209.2,Medium,May
2118,Toys,Flat,South,2024-05-30,2585,4659,0,2024,5,9,153354,1,180.23,517.67,,May
1616,Home & Kitchen,Buy1Get1,West,2023-10-10,1125,1123,2,2023,10,6,67040,1,99.82,187.17,Low,October
2031,Home & Kitchen,Percentage,North,2022-09-30,6421,2703,3718,2022,9,8,144916,1,42.1,337.88,Low,September
1066,Beauty,Free Shipping,South,2022-12-21,428,4964,0,2022,12,3,34313,1,1159.81,1654.67,,December
4567,Electronics,Flat,North,2022-04-10,18352,415,17937,2022,4,3,66456,1,2.26,138.33,High,April
1190,Home & Kitchen,Free Shipping,East,2024-01-01,15589,2959,12630,2024,1,9,109334,1,18.98,328.78,Medium,January
4437,Clothing,Free Shipping,South,2023-09-08,11648,4504,7144,2023,9,10,70023,1,38.67,450.4,Medium,September
3815,Books,Buy1Get1,North,2022-10-28,13356,3351,10005,2022,10,3,58894,1,25.09,1117.0,Medium,October
1520,Books,Buy1Get1,Central,2023-09-01,4742,1554,3188,2023,9,4,25938,1,32.77,388.5,Low,September
1989,Clothing,Percentage,East,2024-04-07,6775,64,6711,2024,4,5,45790,1,0.94,12.8,Medium,April
2140,Groceries,Buy1Get1,South,2024-05-31,7536,1999,5537,2024,5,5,118391,1,26.53,399.8,Medium,May
3314,Home & Kitchen,Flat,South,2022-07-22,5093,1884,3209,2022,7,3,56936,1,36.99,628.0,Low,July
2634,Home & Kitchen,Percentage,Central,2022-01-21,7626,1827,5799,2022,1,10,58355,0,23.96,182.7,Medium,January
3532,Home & Kitchen,Percentage,Central,2022-07-17,11427,2294,9133,2022,7,4,189755,1,20.08,573.5,Medium,July
4580,Toys,Free Shipping,North,2022-04-22,2796,4464,0,2022,4,3,20380,1,159.66,1488.0,,April
4369,Home & Kitchen,Free Shipping,North,2022-05-29,7421,2180,5241,2022,5,10,173566,1,29.38,218.0,Medium,May
4980,Home & Kitchen,Free Shipping,North,2023-01-16,6315,3121,3194,2023,1,4,51151,1,49.42,780.25,Low,January
2187,Clothing,Percentage,West,2024-01-25,17707,2343,15364,2024,1,8,38030,1,13.23,292.88,High,January
1375,Electronics,Buy1Get1,East,2022-07-02,1820,3453,0,2022,7,6,91695,1,189.73,575.5,,July
1652,Electronics,Buy1Get1,South,2024-03-06,19613,4841,14772,2024,3,5,146534,1,24.68,968.2,Medium,March
4339,Groceries,Buy1Get1,East,2022-12-03,15133,3527,11606,2022,12,1,149813,1,23.31,3527.0,Medium,December
1548,Clothing,Percentage,Central,2022-12-04,14086,823,13263,2022,12,10,161185,1,5.84,82.3,Medium,December
2097,Home & Kitchen,Percentage,East,2024-03-24,1670,2089,0,2024,3,8,102609,1,125.09,261.12,,March
4579,Electronics,Percentage,East,2022-10-27,15751,4500,11251,2022,10,7,25728,1,28.57,642.86,Medium,October
1072,Beauty,Percentage,North,2023-08-24,10853,510,10343,2023,8,2,27678,1,4.7,255.0,Medium,August
3355,Beauty,Percentage,Central,2022-08-10,17860,1499,16361,2022,8,6,182909,1,8.39,249.83,High,August
1198,Beauty,Buy1Get1,East,2024-01-30,15500,2955,12545,2024,1,3,63530,1,19.06,985.0,Medium,January
4201,Home & Kitchen,Percentage,South,2023-02-13,10048,1723,8325,2023,2,9,100956,1,17.15,191.44,Medium,February
2781,Home & Kitchen,Buy1Get1,North,2023-11-20,3310,4336,0,2023,11,2,25569,1,131.0,2168.0,,November
4895,Groceries,Percentage,East,2022-04-28,4841,3685,1156,2022,4,10,183482,1,76.12,368.5,Low,April
1571,Books,Buy1Get1,Central,2022-06-23,7376,2032,5344,2022,6,4,163804,1,27.55,508.0,Medium,June
1790,Groceries,Flat,South,2022-08-07,8579,4706,3873,2022,8,2,78176,1,54.85,2353.0,Low,August
2638,Groceries,Flat,Central,2023-01-11,13095,4928,8167,2023,1,1,187601,1,37.63,4928.0,Medium,January
2831,Toys,Buy1Get1,Central,2023-12-31,6988,3250,3738,2023,12,7,150226,1,46.51,464.29,Low,December
2855,Beauty,Flat,Central,2022-11-15,6482,162,6320,2022,11,3,121324,1,2.5,54.0,Medium,November
2510,Home & Kitchen,Flat,West,2023-08-12,14114,1869,12245,2023,8,2,55625,0,13.24,934.5,Medium,August
4924,Beauty,Buy1Get1,South,2022-03-29,5575,4040,1535,2022,3,4,138618,1,72.47,1010.0,Low,March
2174,Groceries,Percentage,Central,2024-06-26,18810,64,18746,2024,6,9,170209,1,0.34,7.11,High,June
4740,Home & Kitchen,Percentage,West,2022-03-19,17864,470,17394,2022,3,1,28787,1,2.63,470.0,High,March
4277,Clothing,Buy1Get1,North,2023-03-17,1540,1279,261,2023,3,9,55750,1,83.05,142.11,Low,March
1178,Electronics,Free Shipping,West,2022-07-20,9070,1023,8047,2022,7,7,136306,1,11.28,146.14,Medium,July
3244,Electronics,Free Shipping,North,2023-07-30,9007,4797,4210,2023,7,6,145418,1,53.26,799.5,Low,July
1734,Groceries,Flat,West,2023-02-19,8183,3371,4812,2023,2,2,147888,1,41.2,1685.5,Low,February
3136,Books,Free Shipping,Central,2022-01-04,9241,2016,7225,2022,1,4,107902,1,21.82,504.0,Medium,January
1798,Beauty,Flat,West,2022-03-24,2207,3694,0,2022,3,10,185807,1,167.38,369.4,,March
4505,Clothing,Percentage,West,2023-12-06,15843,3508,12335,2023,12,5,165385,1,22.14,701.6,Medium,December
1787,Home & Kitchen,Buy1Get1,Central,2023-05-08,13214,4908,8306,2023,5,1,111968,1,37.14,4908.0,Medium,May
3795,Books,Percentage,North,2022-01-06,8727,3673,5054,2022,1,10,152146,1,42.09,367.3,Medium,January
4254,Beauty,Buy1Get1,Central,2023-12-06,14093,3052,11041,2023,12,2,180413,1,21.66,1526.0,Medium,December
1208,Groceries,Free Shipping,South,2023-12-30,8754,1514,7240,2023,12,1,90864,1,17.29,1514.0,Medium,December
1492,Beauty,Percentage,West,2022-12-13,6533,1092,5441,2022,12,5,179257,1,16.72,218.4,Medium,December
4201,Groceries,Percentage,South,2023-06-18,7839,4132,3707,2023,6,6,80599,1,52.71,688.67,Low,June
3712,Toys,Flat,Central,2023-10-19,18605,4264,14341,2023,10,5,104296,1,22.92,852.8,Medium,October
4084,Electronics,Buy1Get1,Central,2024-03-07,13617,1598,12019,2024,3,2,56551,1,11.74,799.0,Medium,March
2657,Books,Free Shipping,East,2023-03-27,2769,1255,1514,2023,3,6,118664,1,45.32,209.17,Low,March
3918,Electronics,Percentage,South,2022-05-25,15052,1759,13293,2022,5,8,36631,1,11.69,219.88,Medium,May
1731,Beauty,Buy1Get1,East,2022-01-02,18659,1035,17624,2022,1,3,110161,0,5.55,345.0,High,January
2129,Clothing,Free Shipping,South,2022-10-15,11778,4832,6946,2022,10,10,157108,1,41.03,483.2,Medium,October
4446,Home & Kitchen,Percentage,East,2024-05-20,6254,2985,3269,2024,5,2,149533,1,47.73,1492.5,Low,May
2605,Groceries,Buy1Get1,East,2022-08-13,16312,1579,14733,2022,8,5,125109,1,9.68,315.8,Medium,August
4778,Home & Kitchen,Flat,South,2023-03-13,14627,1588,13039,2023,3,7,156760,1,10.86,226.86,Medium,March
3745,Electronics,Percentage,Central,2022-08-02,4658,2006,2652,2022,8,2,86489,1,43.07,1003.0,Low,August
4170,Clothing,Buy1Get1,North,2024-06-18,18669,1530,17139,2024,6,9,111251,1,8.2,170.0,High,June
1593,Clothing,Free Shipping,Central,2022-06-15,19295,4595,14700,2022,6,3,167226,1,23.81,1531.67,Medium,June
4658,Home & Kitchen,Free Shipping,North,2023-01-08,7047,3876,3171,2023,1,3,96196,1,55.0,1292.0,Low,January
3933,Electronics,Flat,South,2023-10-15,6002,1731,4271,2023,10,9,188014,1,28.84,192.33,Low,October
3899,Home & Kitchen,Percentage,West,2024-04-08,5429,4159,1270,2024,4,7,21291,1,76.61,594.14,Low,April
2215,Beauty,Flat,Central,2023-05-22,16727,3547,13180,2023,5,9,77169,1,21.21,394.11,Medium,May
1324,Clothing,Buy1Get1,East,2023-07-30,12041,4990,7051,2023,7,10,24318,1,41.44,499.0,Medium,July
1978,Clothing,Free Shipping,Central,2022-11-29,15369,3888,11481,2022,11,4,113089,1,25.3,972.0,Medium,November
2749,Beauty,Flat,South,2022-07-31,3468,4471,0,2022,7,3,135385,1,128.92,1490.33,,July
2850,Electronics,Percentage,West,2022-10-16,9461,4589,4872,2022,10,3,180999,1,48.5,1529.67,Low,October
4003,Clothing,Buy1Get1,West,2023-09-02,14083,3689,10394,2023,9,1,178946,1,26.19,3689.0,Medium,September
2490,Books,Percentage,Central,2022-06-15,2385,3664,0,2022,6,2,27750,1,153.63,1832.0,,June
1893,Toys,Flat,Central,2022-05-06,19121,2180,16941,2022,5,3,137398,1,11.4,726.67,High,May
2390,Toys,Free Shipping,Central,2022-06-06,14937,1521,13416,2022,6,5,46835,1,10.18,304.2,Medium,June
4389,Toys,Free Shipping,South,2024-02-01,6945,834,6111,2024,2,10,50616,1,12.01,83.4,Medium,February
1143,Groceries,Flat,North,2023-07-27,15216,4085,11131,2023,7,7,115373,1,26.85,583.57,Medium,July
1383,Books,Percentage,North,2022-02-01,13419,3345,10074,2022,2,9,86132,1,24.93,371.67,Medium,February
3263,Groceries,Percentage,East,2024-06-25,15160,4516,10644,2024,6,9,79906,1,29.79,501.78,Medium,June
4432,Electronics,Percentage,South,2022-10-01,501,1343,0,2022,10,10,180342,1,268.06,134.3,,October
3371,Beauty,Percentage,West,2022-10-28,18749,24,18725,2022,10,9,145628,1,0.13,2.67,High,October
4086,Home & Kitchen,Free Shipping,East,2022-01-21,1960,3537,0,2022,1,5,120942,1,180.46,707.4,,January
1216,Books,Percentage,West,2023-06-08,12638,1278,11360,2023,6,1,103756,1,10.11,1278.0,Medium,June
2515,Electronics,Flat,West,2024-01-26,5486,2054,3432,2024,1,2,144994,1,37.44,1027.0,Low,January
3998,Home & Kitchen,Flat,Central,2023-09-07,2854,219,2635,2023,9,8,38540,1,7.67,27.38,Low,September
4618,Electronics,Flat,West,2022-10-03,5292,1725,3567,2022,10,1,44092,1,32.6,1725.0,Low,October
3230,Groceries,Flat,West,2022-01-07,6780,3961,2819,2022,1,1,67762,1,58.42,3961.0,Low,January
3317,Toys,Percentage,South,2024-05-08,17215,3951,13264,2024,5,10,37013,1,22.95,395.1,Medium,May
3992,Beauty,Free Shipping,Central,2023-03-31,15633,2088,13545,2023,3,7,189916,1,13.36,298.29,Medium,March
2490,Groceries,Buy1Get1,Central,2022-05-10,12583,3778,8805,2022,5,6,76517,1,30.02,629.67,Medium,May
3917,Beauty,Percentage,East,2022-10-26,15736,3165,12571,2022,10,4,155256,1,20.11,791.25,Medium,October
2635,Books,Buy1Get1,Central,2022-04-07,2274,2863,0,2022,4,3,45292,0,125.9,954.33,,April
4590,Home & Kitchen,Free Shipping,North,2022-10-04,15356,2216,13140,2022,10,1,150110,1,14.43,2216.0,Medium,October
4613,Electronics,Percentage,South,2022-10-12,4600,644,3956,2022,10,8,105263,1,14.0,80.5,Low,October
3514,Clothing,Buy1Get1,East,2024-03-10,19354,2153,17201,2024,3,8,74618,1,11.12,269.12,High,March
3352,Clothing,Free Shipping,North,2022-06-22,11309,2598,8711,2022,6,3,194765,1,22.97,866.0,Medium,June
2167,Beauty,Buy1Get1,West,2022-11-28,15477,711,14766,2022,11,4,40349,1,4.59,177.75,Medium,November
1110,Toys,Flat,North,2022-07-24,861,2617,0,2022,7,8,103262,1,303.95,327.12,,July
2013,Toys,Flat,East,2022-04-13,878,833,45,2022,4,3,42092,1,94.87,277.67,Low,April
1231,Beauty,Free Shipping,Central,2023-09-17,6563,1647,4916,2023,9,7,167177,1,25.1,235.29,Low,September
2714,Groceries,Free Shipping,South,2022-12-26,499,4636,0,2022,12,1,141329,1,929.06,4636.0,,December
4655,Clothing,Buy1Get1,East,2022-05-11,16841,3612,13229,2022,5,3,46460,1,21.45,1204.0,Medium,May
4793,Groceries,Free Shipping,North,2022-02-08,19346,2600,16746,2022,2,6,136067,1,13.44,433.33,High,February
2755,Home & Kitchen,Flat,North,2022-11-03,439,3952,0,2022,11,1,116046,1,900.23,3952.0,,November
4663,Clothing,Flat,East,2024-06-02,19884,315,19569,2024,6,1,36345,1,1.58,315.0,High,June
4571,Home & Kitchen,Percentage,East,2023-06-04,11937,3271,8666,2023,6,5,99929,1,27.4,654.2,Medium,June
3642,Electronics,Buy1Get1,East,2024-05-27,18849,1174,17675,2024,5,2,100813,1,6.23,587.0,High,May
2577,Groceries,Free Shipping,Central,2022-02-15,4490,4000,490,2022,2,8,182147,1,89.09,500.0,Low,February
2296,Beauty,Free Shipping,East,2022-07-13,5847,552,5295,2022,7,10,107253,1,9.44,55.2,Medium,July
4774,Clothing,Free Shipping,West,2023-06-02,14264,907,13357,2023,6,6,169134,1,6.36,151.17,Medium,June
3220,Groceries,Buy1Get1,South,2024-05-29,6906,3292,3614,2024,5,5,196433,1,47.67,658.4,Low,May
1972,Beauty,Flat,South,2023-07-24,12843,2945,9898,2023,7,2,170156,1,22.93,1472.5,Medium,July
2030,Electronics,Free Shipping,West,2022-06-18,13052,2452,10600,2022,6,5,58995,1,18.79,490.4,Medium,June
4226,Clothing,Free Shipping,North,2022-05-02,6971,3617,3354,2022,5,8,199172,1,51.89,452.12,Low,May
4593,Home & Kitchen,Flat,North,2022-09-06,720,2440,0,2022,9,8,144455,1,338.89,305.0,,September
3593,Electronics,Free Shipping,North,2022-07-26,5842,3255,2587,2022,7,5,107311,1,55.72,651.0,Low,July
